id,review_id,stars,text,sentiment
1074024,DZ0MTW6gMFrq10-Ww1Rm4A,5.0,"Updated 7.31.2016

Been here like 5 times now and the place hasn't disappointed me yet. It only gets better. 
I'm starting to get a serious crush on this place. Place has some serious soul and love infused into every bite of their meals. I can't wait to come back and try something new. Mad love for this place. I've been around the block, and I'll always come back to this little gem.  You'll never want to stay tapn' that stove :)~~~

My must haves so far:
Philly cheesesteak with a kick
Bacon Flatbread 
Hanger Steak
Chicken Pot Pie
French Fries
Brownie/Cookie/Ice Cream",POS
2871557,HZPI28DGvCRi8d3hBnFq8w,5.0,"This was a good find on our trip through Plant City. The staff was friendly, the food was very good, and I thought it was well priced. The seating is outdoors, so I'm glad that it was a nice day. Definitely try the milkshakes!",POS
1886758,ixXsW1YJqNWkIIfIwIK1kg,5.0,"We initially called Sears Service to take a look at our fridge.  They took 2 weeks to come out and when they did they quoted $800 to fix our fridge on top of their service fee.  When I said I wanted to think about it, they said they would charge us another service fee that was over $150+.  We called the Appliance Doctor instead, had an appointment within the week and the repairs were done for about $300 less!  We'll use them again for sure!",POS
2978522,9z0pnuOd-1FSSor6TELTkg,2.0,"We ordered beignets and ice coffees to go. They poured hot coffee over a cup of ice, it was not good...

The beignets were fried biscuits from a tube and were okay. 

Even the phone conversation was not smooth. Wouldn't recommend, hope they can get it together.",NEG
1001923,MnDBdBQe31xAx893TTOBTA,3.0,"Came here plenty of times, price is good and meats are juicy and tender but they need to bring the lamb chops out more often, that's the only disappointment I have, i will be back and next time I will grab one lamb chops when they come around",NEU
426461,fhbr8uo8n00CX9V85kWpMw,5.0,"One of my favorite BYOBs in this city. The flavors are  amazing, portions are generous, and prices are very reasonable for the quality you get. The decor isn't anything special but it is still pleasant to be in the restaurant. Service was excellent: quick and easily available when needed.  

Highly recommend the: 
- mussels (get them ""drunken"" which means extra sauce to drizzle on your rice)
- the ground pork dish - so savory",POS
1086861,aBP8Jgq_w0NuY-EhXFiw-g,5.0,"Great staff and job. Courteous, professional and an excellent job at a very competitive price. You would be hard pressed to find a better painting company.",POS
3337036,mU8oe0dCU2A6vqsXHs6duQ,3.0,"First thing I have to say, this review is one of the first times I was conflicted. The place had the right look and feel for a ""hole in the wall"" that could be really trendy and fun. The people were really nice, they just had a jovial atmosphere that I really enjoyed (even though I had an order to go). After trying the food, it was really delicious. It had what I needed. The flavor was spot on, but it was soaked in OIL. I mean a ton of oil. Just look at the photos. Also, there was an issue with the price...

I looked this place up on yelp and they had a yelp menu. In the menu it had six tacos for $9.99. I ordered two sets of six tacos and when I arrived the price was $11.99. So, I brought this to the ladies attention and she said..."" oh yeah, we need to change that."" So they are aware that people are expecting to pay less, and arrive to a larger check than anticipated. I really hope they change that soon.

So I really want this place to be the ""go-to"" for tacos. I will try the food again and see if I can get is 'sans' oil. If they can reduce that, I'm hooked. Also, I hope they change the prices listed on the yelp menu as feeding my large family had a substantial increase in what I had to pay.",NEU
428464,f-t9LeyhfKav2bKKiE4Kkg,5.0,"I am honestly impressed at the food choices offered, the alcohol offered, and the amazing weight stuff especially during this time. I would honestly take a bottle of their nacho cheese home that go with the pretzels. If you haven't tried it already I would honestly try their blonde beer. This place doesn't disappoint. The prices are amazingly low and support local. 

If you want to book a large party (20 or more people) they have a private back room with a really nice atmosphere and tables.",POS
3801591,xsA41H8UftRHMx9-a3KAgA,4.0,"good chinese food in sb. (dont use LA or bay standard! this is santa barbara...) 

dishes i always order: 
salt and pepper spare ribs. 
roasted duck
kungpao combination. 

the other ones that i tried on the menu were okay. nothing too special. 

i do like the owner lady. she is so friendly. my friends and i always wait to see whom she will say ""i love you"" to and brag about it. lol it's our lil game.",POS
4473516,086ewSJif70lR37GVRZLTg,5.0,"It's Wendy's, everyone knows already if they like Wendy's or not. But this location is friendly and fast, which should be noted in a town where fast food workers outside of Canes are awful.",POS
2351191,-iKkJFZzl4kk6FEnSf7oAg,5.0,"Great atmosphere, and excellent food. This place would have lines out the door if it was in a different location. Picanha is excellent along with many other cuts. The whole wait staff is very accommodating.",POS
4944749,xNEu2YmnLUfLVzOqNszleg,4.0,"Looking for a service-light, outdoors-friendly, small-ish place for breakfast? The girls and I wanted something ""healthy"" so we came to The Shop.

The Shop is what out of towners usually think of when you say ""California."" They have delicious and plenty of hot drinks (I thoroughly enjoyed my chai latte). They don't have nonfat milk, so the sweet cashier offered to mix the skim and 2% for me. There was a long line for breakfast around 10-11AM Sunday morning, but the line moves fast. 

The poor cashier girl was swamped that morning we went. They were understaffed for the cashier spots, but the kitchen seemed to be functioning fine! I love their glass windows so you can see your food (drinks AND brunch) items being made in real time. Ingredients are absolutely the fresh-est and delicious. Service was on point that morning we went. They have food runners that bring your food out to your table, and even after we all finished our breakfast, one sweet boy went to our table to ask us how we were doing!! That's awesome considering that The Shop isn't really a full service spot--and people were just lounging in their exercise gear on a lazy Sunday morning! Props.

I loved my delicious ""Good morning Sunshine"" kale salad. I was afraid that the feta would be too strong, but it was superb. The runny egg really made my salad POP in a good way. We sat at an outdoor picnic table (limited, so first come first reserve!) and enjoyed being in that intimate space with a bunch of other diners. The one thing I hated were the annoying buzzing flies around us. There's nothing much to be done, but maybe place some fans around the patio so the flies leave us diners alone! Otherwise, they are dog-friendly, kid-friendly, and even accommodate for larger parties with their seats. They also have indoor seating, but most people want to sit outside during brunch time. Pricing is on the lower side for brunch spots in Socal...or even in SB in general. I'd totally come back here again.",POS
6069883,gfi2YFyWQmcUpFHXGFZLhA,4.0,"Nice atmosphere, good service and good food. Affordable as well. Shrimp and grits weren't very good, tons of cream and soupy. Wing's were amazing! Feels like a locals place",POS
5629147,v5hHagKXf8r2bwWukeW3IQ,5.0,"Had a really lovely dinner at Basin. After an afternoon shopping on Magazine Street, Basin's craft cocktails and seasonal dishes were perfect nourishment. The seafood platter, oysters, and crawfish Mac n cheese were definitely favorites at our table. They also had several good non-seafood options -- the butternut squash was really impressively done. It's a smaller restaurant, but we had a group of 8 (for a bachelorette party) and they managed our group very well and were very accommodating. Thank you!",POS
